[(0, 0.080073195039254974), (1, 0.61577772379371143), (2, 0.073239775674499519), (3, 0.088415651785424085), (4, 0.072111406264422681), (5, 0.070382247442687229)]
[(0, 0.080112155127636725), (1, 0.091649154569792793), (2, 0.073367775702298674), (3, 0.088414868044176323), (4, 0.072109765127678582), (5, 0.59434628142841683)]
[(0, 0.052552278283625832), (1, 0.060256124483173371), (2, 0.38932346634959497), (3, 0.40433444106149591), (4, 0.04733623543471769), (5, 0.04619745438739227)]
[(0, 0.052658790812043672), (1, 0.060242271155594558), (2, 0.048057476346815557), (3, 0.058009667536988552), (4, 0.73484225024547767), (5, 0.046189543903079833)]
[(0, 0.74021084021016492), (1, 0.060130456273324105), (2, 0.048083446154455298), (3, 0.058019069219878275), (4, 0.047325052842302373), (5, 0.046231135299875097)]
[(0, 0.080072324283328639), (1, 0.091647146699350354), (2, 0.59674729837584939), (3, 0.088729117621221043), (4, 0.072280786822875281), (5, 0.070523326197375419)]
[(0, 0.080073195038837794), (1, 0.61577772377552487), (2, 0.073239775674511912), (3, 0.088415651799586548), (4, 0.072111406270170805), (5, 0.070382247441368159)]
[(0, 0.38038182331682763), (1, 0.41981662919775725), (2, 0.04816152658708367), (3, 0.058017385931356497), (4, 0.047416664702958848), (5, 0.046205970264016051)]
[(0, 0.7395579157732004), (1, 0.060130998804721378), (2, 0.048096759815366312), (3, 0.058336458126324833), (4, 0.047700048900408534), (5, 0.046177818579978686)]
[(0, 0.031132342817584733), (1, 0.035669329538814278), (2, 0.028516972605577305), (3, 0.84909337154228093), (4, 0.028078072620793045), (5, 0.02750991087494957)]
[(0, 0.02586268875064562), (1, 0.029602154412538172), (2, 0.16993227184047804), (3, 0.028573398519261252), (4, 0.72329648905443455), (5, 0.022732997422642266)]
[(0, 0.080073195040589101), (1, 0.61577772372949879), (2, 0.073239775674617702), (3, 0.08841565180658964), (4, 0.07211140629279833), (5, 0.070382247455906488)]
[(0, 0.052540948167859459), (1, 0.060144017695259386), (2, 0.73577367387917259), (3, 0.058039969409026698), (4, 0.047314769089901218), (5, 0.046186621758780591)]
[(0, 0.84601913201620271), (1, 0.035676806411719116), (2, 0.028483565835639903), (3, 0.034394054951996968), (4, 0.028043172707054906), (5, 0.027383268077386527)]
[(0, 0.022145171228550944), (1, 0.025353689581276519), (2, 0.020229956031831718), (3, 0.024428310027256445), (4, 0.77660588715013457), (5, 0.13123698598094988)]
[(0, 0.080074157176750038), (1, 0.09164710749660214), (2, 0.073249239756040863), (3, 0.088416977009151257), (4, 0.59622015035714893), (5, 0.070392368204306777)]
[(0, 0.052547138900620301), (1, 0.060283267312635502), (2, 0.39175725999770072), (3, 0.058043756653298299), (4, 0.3911847883068012), (5, 0.046183788828943986)]
[(0, 0.080073832498567324), (1, 0.091656053033574339), (2, 0.07325139662333964), (3, 0.088441246639020643), (4, 0.072109763319066086), (5, 0.594467707886432)]
[(0, 0.080074590256632328), (1, 0.61577455237058765), (2, 0.073240312028961863), (3, 0.088414200395977693), (4, 0.072115119829192637), (5, 0.070381225118647653)]
[(0, 0.0525366371567835), (1, 0.44585691897476243), (2, 0.35008541395163023), (3, 0.058023485150445336), (4, 0.047319497258238814), (5, 0.046178047508139482)]
[(0, 0.052782492630729878), (1, 0.06014427000775293), (2, 0.40338556719116941), (3, 0.058040800964165119), (4, 0.37945970700344289), (5, 0.04618716220273987)]
[(0, 0.74024905373569749), (1, 0.060147157055301707), (2, 0.048057334330116497), (3, 0.058019381221300383), (4, 0.047315444336160146), (5, 0.046211629321423871)]
[(0, 0.080072319889501031), (1, 0.091651495447796993), (2, 0.073242373872494687), (3, 0.088432050129021458), (4, 0.072114142631278258), (5, 0.59448761802990757)]
[(0, 0.080088614317125578), (1, 0.091693131761949612), (2, 0.073251073262761257), (3, 0.088444288232512533), (4, 0.072119707578478326), (5, 0.59440318484717269)]
[(0, 0.052544967058065301), (1, 0.060300275487879008), (2, 0.3872546679349495), (3, 0.40636937754876407), (4, 0.047352138870149559), (5, 0.046178573100192535)]
[(0, 0.080073195041568693), (1, 0.61577772369920369), (2, 0.07323977567467313), (3, 0.088415651816662763), (4, 0.072111406308426718), (5, 0.070382247459465017)]
[(0, 0.052599725563017445), (1, 0.74730563435896491), (2, 0.048055764916677068), (3, 0.058008608516237278), (4, 0.047814614630861542), (5, 0.046215652014241868)]
[(0, 0.052541969625234101), (1, 0.40808960397182276), (2, 0.38783989108586309), (3, 0.058036910259887005), (4, 0.047312431501435666), (5, 0.046179193555757392)]
[(0, 0.052764290197628738), (1, 0.060142366703513542), (2, 0.048063692230143923), (3, 0.37500650885093362), (4, 0.41781779795705115), (5, 0.046205344060729056)]
[(0, 0.052538791268459138), (1, 0.060180049265329848), (2, 0.73576550181652756), (3, 0.058016562808801339), (4, 0.047314948851796934), (5, 0.046184145989085185)]
[(0, 0.05255910824076785), (1, 0.060187175909260746), (2, 0.048053951224677822), (3, 0.34848819726240499), (4, 0.44453293499532653), (5, 0.046178632367562131)]
[(0, 0.41492910942879113), (1, 0.044799720959425034), (2, 0.035761113677956466), (3, 0.23602800446784633), (4, 0.035268751851004351), (5, 0.23321329961497655)]
[(0, 0.052545519896225044), (1, 0.060156917354549262), (2, 0.048059764075641546), (3, 0.058026397104521156), (4, 0.735028539986885), (5, 0.046182861582178027)]
[(0, 0.052659491214148459), (1, 0.060253028006545653), (2, 0.048053173624096716), (3, 0.060143380499470572), (4, 0.73268698478005689), (5, 0.046203941875681762)]
[(0, 0.052785970311783545), (1, 0.060131644877000408), (2, 0.04806299390074651), (3, 0.40000529642274246), (4, 0.39282584728687853), (5, 0.046188247200848465)]
[(0, 0.84599973116311344), (1, 0.03568335669083586), (2, 0.028486704205793172), (3, 0.034384186430671891), (4, 0.028065433985116801), (5, 0.027380587524468893)]
[(0, 0.025887594365543672), (1, 0.45245152746973039), (2, 0.023654023337960992), (3, 0.17774023803177563), (4, 0.023480272374318285), (5, 0.29678634442067114)]
[(0, 0.080073195041327233), (1, 0.61577772368702466), (2, 0.07323977567465205), (3, 0.088415651849537175), (4, 0.072111406298144942), (5, 0.070382247449313901)]
[(0, 0.052599695416673309), (1, 0.74732828171883947), (2, 0.048055763754402035), (3, 0.058008607886282683), (4, 0.047792016886652605), (5, 0.046215634337149855)]
[(0, 0.052675513115333875), (1, 0.060164479900486748), (2, 0.40795194631370074), (3, 0.058279074618751883), (4, 0.37475048236602959), (5, 0.046178503685697113)]
[(0, 0.2468405996455369), (1, 0.035743377485382151), (2, 0.028501476203975265), (3, 0.27406984882378532), (4, 0.02805569841232047), (5, 0.38678899942899986)]
[(0, 0.73992430159084976), (1, 0.060152269141334029), (2, 0.048105841151322153), (3, 0.058015440059929042), (4, 0.04760575876104918), (5, 0.046196389295515686)]
[(0, 0.05253642918341505), (1, 0.38279409457364549), (2, 0.04805337380153625), (3, 0.058008142479343786), (4, 0.047312015447664418), (5, 0.41129594451439516)]
[(0, 0.022159831414956196), (1, 0.025406072173730185), (2, 0.020260942239188402), (3, 0.024422116516671293), (4, 0.23719991526192866), (5, 0.67055112239352532)]
[(0, 0.16426419109614085), (1, 0.029738710252812783), (2, 0.21085631241470756), (3, 0.3825662866445651), (4, 0.023292930097572228), (5, 0.1892815694942013)]
[(0, 0.6041942477170279), (1, 0.091649898406750682), (2, 0.07324286563764737), (3, 0.088411309154758505), (4, 0.072109770019266994), (5, 0.070391909064548536)]
[(0, 0.080073195040286524), (1, 0.61577772372484696), (2, 0.073239775674589919), (3, 0.088415651830480682), (4, 0.072111406286839888), (5, 0.070382247442956056)]
[(0, 0.039093179322879326), (1, 0.044853358504357059), (2, 0.035891233516794054), (3, 0.04316928176012224), (4, 0.2940091366890718), (5, 0.54298381020677566)]
[(0, 0.025885782742330752), (1, 0.87578951605207223), (2, 0.023673736715553527), (3, 0.028553447272313324), (4, 0.023288488470188735), (5, 0.022809028747541357)]
[(0, 0.74000169401141724), (1, 0.060147944217179297), (2, 0.048061867601201361), (3, 0.058037063694641712), (4, 0.047541230330657505), (5, 0.046210200144902937)]
[(0, 0.052543111183080873), (1, 0.4039072710279063), (2, 0.39202447040525373), (3, 0.058017826519733549), (4, 0.047313361761856611), (5, 0.046193959102168815)]
[(0, 0.052538790384543496), (1, 0.06017930239244678), (2, 0.73576630467778237), (3, 0.058016558854798887), (4, 0.04731494819171355), (5, 0.046184095498715202)]
[(0, 0.052686419839042362), (1, 0.060143081336978835), (2, 0.048055573554010689), (3, 0.36622286045916835), (4, 0.047331523855066032), (5, 0.42556054095573381)]
[(0, 0.080074590307556592), (1, 0.61577455115785473), (2, 0.073240312034801427), (3, 0.088414200425521144), (4, 0.072115120955585296), (5, 0.07038122511868089)]
[(0, 0.025878664989313491), (1, 0.029611948164195854), (2, 0.023673076635473411), (3, 0.39166622611151491), (4, 0.50644099407748011), (5, 0.02272909002202218)]
[(0, 0.08007231637005667), (1, 0.61572466992289965), (2, 0.073277540991694173), (3, 0.08841132608301204), (4, 0.072127072967013622), (5, 0.070387073665324013)]
[(0, 0.080435298562393898), (1, 0.091648971157851505), (2, 0.073253423196888767), (3, 0.08841972085975576), (4, 0.59584921164618176), (5, 0.070393374576928375)]
[(0, 0.052657225205953125), (1, 0.060242316916382273), (2, 0.048057475637229147), (3, 0.058009667161946339), (4, 0.73484377276627089), (5, 0.046189542312218439)]
[(0, 0.74018375309206341), (1, 0.060147601755488993), (2, 0.048053638051643741), (3, 0.058063642963185801), (4, 0.047318729048289487), (5, 0.046232635089328712)]
[(0, 0.052536333882612293), (1, 0.060131076783739155), (2, 0.73583492781697823), (3, 0.058007866162745204), (4, 0.047311957206059026), (5, 0.046177838147866135)]
[(0, 0.080092762109492135), (1, 0.091704617265639596), (2, 0.073253944662221002), (3, 0.6124341567763395), (4, 0.072122152909182419), (5, 0.070392366277125404)]
[(0, 0.39550945756645206), (1, 0.060212888683937191), (2, 0.048055932622707506), (3, 0.058275951915647856), (4, 0.047318374721420725), (5, 0.39062739448983469)]
[(0, 0.89003417902410131), (1, 0.02567563934666257), (2, 0.020232930877891967), (3, 0.024489879928985513), (4, 0.019921325785448762), (5, 0.01964604503690999)]
[(0, 0.080072342860585399), (1, 0.091647244076250273), (2, 0.073239711447043762), (3, 0.088411387319265095), (4, 0.59624805459404318), (5, 0.070381259702812254)]
[(0, 0.031172680086518221), (1, 0.68104361955564285), (2, 0.02847241999649533), (3, 0.20387988194253909), (4, 0.02806855492613293), (5, 0.027362843492671544)]
[(0, 0.052540652810365143), (1, 0.060143194537684894), (2, 0.73578770317056963), (3, 0.058031121213450422), (4, 0.047317126014465583), (5, 0.046180202253464454)]
[(0, 0.025887191400240657), (1, 0.029682932899225429), (2, 0.023733666887745111), (3, 0.02855738672401718), (4, 0.023294745508874698), (5, 0.86884407657989693)]
[(0, 0.052631899907615534), (1, 0.060130966893380371), (2, 0.048315874708456247), (3, 0.058198212667530905), (4, 0.73445803397290088), (5, 0.046265011850116153)]
[(0, 0.052694151397054183), (1, 0.74767504986606581), (2, 0.048093903086927126), (3, 0.05801195169704583), (4, 0.047321739433952313), (5, 0.04620320451895471)]
[(0, 0.052572560174275008), (1, 0.060153245017358893), (2, 0.04805313540031541), (3, 0.74570548846134221), (4, 0.047335810146755065), (5, 0.046179760799953423)]
[(0, 0.51776684488486868), (1, 0.045332441649995697), (2, 0.035771535641693573), (3, 0.33128371236571397), (4, 0.035462997997524386), (5, 0.034382467460203757)]
[(0, 0.5928864436269391), (1, 0.28886086078011969), (2, 0.028471849618049022), (3, 0.034371591805780394), (4, 0.028043763783215544), (5, 0.027365490385896075)]
[(0, 0.080072410584930545), (1, 0.091647393834681123), (2, 0.073239770858756117), (3, 0.088420063872058779), (4, 0.072109834389297384), (5, 0.59451052646027602)]
[(0, 0.080073195039708861), (1, 0.6157777237209564), (2, 0.073239775674584839), (3, 0.088415651848558263), (4, 0.072111406279428344), (5, 0.070382247436763121)]
[(0, 0.48764145860576735), (1, 0.029601673070120564), (2, 0.023656382801863086), (3, 0.028605259053049257), (4, 0.02335928903017509), (5, 0.4071359374390246)]
[(0, 0.031136103384789414), (1, 0.24447960974142738), (2, 0.45094348645709659), (3, 0.034384412191818536), (4, 0.21169228314625069), (5, 0.027364105078617387)]
[(0, 0.40389013916588268), (1, 0.060185841105556623), (2, 0.048335747916497779), (3, 0.058030630939260468), (4, 0.047318319897950108), (5, 0.38223932097485241)]
[(0, 0.039099802138512482), (1, 0.57612066025762276), (2, 0.035809349503526933), (3, 0.04329338826125604), (4, 0.03520928056347062), (5, 0.27046751927561119)]
[(0, 0.60407202592802756), (1, 0.091774525623051564), (2, 0.073239649849427366), (3, 0.088412038053798866), (4, 0.072119793294936882), (5, 0.070381967250757876)]
[(0, 0.05312432287531918), (1, 0.74732344820075258), (2, 0.048053534481943876), (3, 0.058008515753912533), (4, 0.047312161578930548), (5, 0.046178017109141253)]
[(0, 0.052538971191290355), (1, 0.060130449246324311), (2, 0.73583348959816552), (3, 0.058007413689381636), (4, 0.047311964816332867), (5, 0.046177711458505376)]
[(0, 0.37804750630822137), (1, 0.06021894010690463), (2, 0.048055062784307434), (3, 0.42009535052565955), (4, 0.047344161379097673), (5, 0.046238978895809378)]
[(0, 0.052541521960758793), (1, 0.060143109048071165), (2, 0.7357125322792385), (3, 0.05801830793705666), (4, 0.047316266137203605), (5, 0.046268262637671261)]
[(0, 0.052595112701180481), (1, 0.060168112516517061), (2, 0.73559155868298642), (3, 0.058010522974068321), (4, 0.04742728272245221), (5, 0.046207410402795634)]
[(0, 0.052539928582249859), (1, 0.060153156542791325), (2, 0.048053488238973006), (3, 0.74574757946801085), (4, 0.047327795050994048), (5, 0.046178052116980915)]
[(0, 0.17211139039789361), (1, 0.72957971832108981), (2, 0.023700942877703794), (3, 0.028567619931802766), (4, 0.023289758396205819), (5, 0.022750570075304139)]
[(0, 0.039096930342468458), (1, 0.30653398880916449), (2, 0.035756805798370761), (3, 0.043375453293624071), (4, 0.54085948514971049), (5, 0.034377336606661653)]
[(0, 0.89053199153935469), (1, 0.025321435293375768), (2, 0.020229212009005404), (3, 0.024421604634306857), (4, 0.019916996465628702), (5, 0.01957876005832845)]
[(0, 0.022206029455984239), (1, 0.025316983257891931), (2, 0.020235601328627176), (3, 0.024434751286257477), (4, 0.019919652092432249), (5, 0.88788698257880694)]
[(0, 0.022267510472671146), (1, 0.025322379019820148), (2, 0.020232190677026977), (3, 0.024432521940194823), (4, 0.019916730139251704), (5, 0.88782866775103519)]
[(0, 0.039095733081173402), (1, 0.044829804992848915), (2, 0.33603690083795384), (3, 0.51045394307037351), (4, 0.035221049697482604), (5, 0.034362568320167861)]
[(0, 0.025873078280623085), (1, 0.029626424028389688), (2, 0.02366993164008652), (3, 0.029138119340367696), (4, 0.86896261600753022), (5, 0.02272983070300278)]
[(0, 0.41408048313039847), (1, 0.060480154314406134), (2, 0.048054554581885567), (3, 0.058007830175515571), (4, 0.37317830816462705), (5, 0.046198669633167384)]
[(0, 0.025886264889929466), (1, 0.029617722080228479), (2, 0.023758820145156338), (3, 0.22315823766301876), (4, 0.023376971199574163), (5, 0.67420198402209286)]
[(0, 0.052539689508892463), (1, 0.060148848478413328), (2, 0.048060103736604833), (3, 0.058359261565060584), (4, 0.047497179070925183), (5, 0.73339491764010356)]
[(0, 0.052559096835598146), (1, 0.060187326149752543), (2, 0.048053953499618454), (3, 0.34810538122766838), (4, 0.44491560794030943), (5, 0.046178634347053098)]
[(0, 0.039284338987513698), (1, 0.04498393757712741), (2, 0.035764617878406062), (3, 0.26465448891913146), (4, 0.29832245875933011), (5, 0.31699015787849116)]
[(0, 0.022326858607389758), (1, 0.025346156898018182), (2, 0.88810765767695321), (3, 0.024637593397359537), (4, 0.02007064840720553), (5, 0.019511085013073807)]
[(0, 0.052538970950071068), (1, 0.060130449246240308), (2, 0.73583348983973151), (3, 0.058007413689320435), (4, 0.04731196481614746), (5, 0.046177711458489146)]
[(0, 0.080073195040018794), (1, 0.61577772378246498), (2, 0.073239775674518073), (3, 0.088415651786113991), (4, 0.07211140627923146), (5, 0.070382247437652701)]
[(0, 0.080112143307169856), (1, 0.091649154052338755), (2, 0.073366564928542197), (3, 0.088414867159407967), (4, 0.072109765125650649), (5, 0.59434750542689063)]
[(0, 0.053312940075983174), (1, 0.060184901646171768), (2, 0.048054804177537519), (3, 0.058091395768967623), (4, 0.047313732835677177), (5, 0.73304222549566278)]
[(0, 0.039174291860136531), (1, 0.044929606778342783), (2, 0.035760834185999069), (3, 0.3157585249722526), (4, 0.53001317307263796), (5, 0.034363569130631121)]
[(0, 0.031129531256093242), (1, 0.035748616940970958), (2, 0.84335608048939392), (3, 0.034371436678797225), (4, 0.02803266470908718), (5, 0.02736166992565749)]
[(0, 0.080073195046927045), (1, 0.6157777235450409), (2, 0.073239775674934407), (3, 0.088415651896890712), (4, 0.072111406375525613), (5, 0.070382247460681335)]
[(0, 0.39462266253747413), (1, 0.4056303166737279), (2, 0.048058310688891617), (3, 0.058035915736459949), (4, 0.047473460971998616), (5, 0.046179333391447842)]
[(0, 0.039097159229636684), (1, 0.044744672704179693), (2, 0.035756713402137263), (3, 0.043163759973491929), (4, 0.80286927134516106), (5, 0.034368423345393355)]
[(0, 0.052539948958665816), (1, 0.060153085564027244), (2, 0.048103094807209326), (3, 0.7456981188200168), (4, 0.047326120735762311), (5, 0.046179631114318491)]
[(0, 0.080706312773573124), (1, 0.091694865440901788), (2, 0.59664281965149113), (3, 0.088445430477989043), (4, 0.072120092881833311), (5, 0.070390478774211673)]
[(0, 0.039281539692103691), (1, 0.044746223404750006), (2, 0.035765981399262223), (3, 0.043173757111180704), (4, 0.26360528663901994), (5, 0.57342721175368339)]
[(0, 0.031132135615591951), (1, 0.035654075965898063), (2, 0.028471561252649154), (3, 0.4426500251805528), (4, 0.028045894045672967), (5, 0.43404630793963522)]
[(0, 0.052545235214498776), (1, 0.42154667506646859), (2, 0.048055462640663571), (3, 0.3843279511955614), (4, 0.047346161931078538), (5, 0.046178513951729262)]
[(0, 0.052539928831740232), (1, 0.06015309808533191), (2, 0.04805349149121535), (3, 0.74570054104006778), (4, 0.047326101139427687), (5, 0.046226839412217127)]
[(0, 0.026113597716053805), (1, 0.029623299145446192), (2, 0.3641273012229338), (3, 0.028585348295901564), (4, 0.023289816656380496), (5, 0.52826063696328407)]
[(0, 0.052541266666241482), (1, 0.74788764097100446), (2, 0.04805662854295141), (3, 0.058018499135796528), (4, 0.047315273276046621), (5, 0.046180691407959468)]
[(0, 0.080436303114128083), (1, 0.091648971317684111), (2, 0.073253424370855497), (3, 0.088419721566369097), (4, 0.59584820402027172), (5, 0.070393375610691478)]
[(0, 0.03917487891595569), (1, 0.36651660833694694), (2, 0.035760416056402788), (3, 0.043204477164983143), (4, 0.4809799321472093), (5, 0.034363687378502129)]
[(0, 0.052559095806326214), (1, 0.060187340039161569), (2, 0.048053953709575541), (3, 0.34807007018338015), (4, 0.44495090573165386), (5, 0.046178634529902757)]
[(0, 0.039093891423328482), (1, 0.044831004603402884), (2, 0.80297106575917632), (3, 0.043167137938355249), (4, 0.035205172958381173), (5, 0.034731727317356006)]
[(0, 0.08007383256671799), (1, 0.091656053682348637), (2, 0.073251408799508824), (3, 0.08844126095491335), (4, 0.072109763319349998), (5, 0.59446768067716127)]
[(0, 0.080097288999913835), (1, 0.091663240045108174), (2, 0.073243265782378317), (3, 0.61244775938684604), (4, 0.072136703846888001), (5, 0.070411741938865555)]
[(0, 0.74018795171765905), (1, 0.06014758693665298), (2, 0.048053637639311003), (3, 0.058063574493223982), (4, 0.047318723175639503), (5, 0.046228526037513464)]
[(0, 0.080088597876770376), (1, 0.091692717587447334), (2, 0.073251100272410816), (3, 0.088444133217378845), (4, 0.072119724931617765), (5, 0.59440372611437475)]
[(0, 0.33371769712810195), (1, 0.06016526984245462), (2, 0.048061875149347094), (3, 0.46450750036131544), (4, 0.047363152768165509), (5, 0.046184504750615536)]
[(0, 0.052559095441284572), (1, 0.06018734493300977), (2, 0.048053953783604643), (3, 0.34805762009579938), (4, 0.44496335115192204), (5, 0.046178634594379597)]
[(0, 0.080073195040932785), (1, 0.61577772374702122), (2, 0.07323977567456777), (3, 0.088415651808667561), (4, 0.072111406288412797), (5, 0.07038224744039781)]
[(0, 0.080073466243759814), (1, 0.091650360151533036), (2, 0.073240473634821376), (3, 0.088413647471601478), (4, 0.59624018368454035), (5, 0.070381868813743989)]
[(0, 0.03936400960536271), (1, 0.045706157608464054), (2, 0.28170932822127831), (3, 0.043180470305075346), (4, 0.27679716251901815), (5, 0.3132428717408014)]
[(0, 0.080097289048574424), (1, 0.091663240075087679), (2, 0.073243265788809783), (3, 0.61244775688700137), (4, 0.072136702923678686), (5, 0.070411745276848001)]
[(0, 0.03926482359800413), (1, 0.044870512466186951), (2, 0.035795262275277226), (3, 0.56896045275353879), (4, 0.27655369606933589), (5, 0.034555252837656945)]
